IBEX 35
Spain
Null
<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^IBEX,D,20040617,000000,8081.30,8129.80,8060.30,8102.90,124000,0
^IBEX,D,20040618,000000,8071.60,8135.10,8064.20,8109.20,173400,0
^IBEX,D,20040621,000000,8130.30,8203.90,8113.50,8129.30,108200,0
^IBEX,D,20040622,000000,8115.30,8117.70,8031.60,8056.50,109600,0
^IBEX,D,20040623,000000,8072.30,8107.20,8066.70,8107.20,94800,0
^IBEX,D,20040624,000000,8151.50,8189.80,8143.00,8162.60,108000,0
^IBEX,D,20040625,000000,8136.90,8172.10,8104.20,8120.50,92800,0
^IBEX,D,20040628,000000,8101.70,8193.00,8101.70,8184.40,112400,0
^IBEX,D,20040629,000000,8160.20,8163.70,8116.90,8131.20,103400,0
^IBEX,D,20040630,000000,8135.00,8156.40,8078.30,8078.30,155800,0
^IBEX,D,20040701,000000,8095.80,8141.50,8043.40,8085.30,185800,0
^IBEX,D,20040702,000000,8046.60,8070.60,8012.70,8034.60,114800,0
^IBEX,D,20040705,000000,8030.40,8072.60,8025.20,8060.30,60000,0
^IBEX,D,20040706,000000,8080.80,8081.70,8001.70,8022.80,100600,0
^IBEX,D,20040707,000000,8021.70,8098.90,8021.30,8063.80,135800,0
^IBEX,D,20040708,000000,8056.60,8085.00,8009.30,8085.00,135200,0
^IBEX,D,20040709,000000,8037.90,8053.90,7993.60,8047.50,103200,0
^IBEX,D,20040712,000000,8031.80,8132.80,8030.50,8053.60,93400,0
^IBEX,D,20040713,000000,8080.10,8100.30,8068.40,8076.50,79400,0
^IBEX,D,20040714,000000,8052.50,8057.70,7963.90,8029.60,125600,0
^IBEX,D,20040715,000000,8031.20,8051.60,7983.10,7983.10,101200,0
^IBEX,D,20040716,000000,7986.40,8042.70,7986.10,8010.90,91600,0
^IBEX,D,20040719,000000,7983.90,8004.10,7962.90,7981.40,74400,0
^IBEX,D,20040720,000000,7959.80,8005.40,7932.60,7990.00,87600,0
^IBEX,D,20040721,000000,8045.30,8061.50,8018.70,8031.40,118600,0
^IBEX,D,20040722,000000,7969.70,7969.70,7912.40,7925.20,134600,0
^IBEX,D,20040723,000000,7939.30,7947.40,7829.30,7848.80,151400,0
^IBEX,D,20040726,000000,7829.30,7843.10,7715.10,7740.90,163600,0
^IBEX,D,20040727,000000,7763.10,7842.30,7735.30,7842.30,145000,0
^IBEX,D,20040728,000000,7905.90,7906.20,7788.10,7809.10,140000,0
^IBEX,D,20040729,000000,7843.10,7886.70,7829.00,7872.80,130600,0
^IBEX,D,20040730,000000,7892.50,7924.70,7856.30,7919.30,131400,0
^IBEX,D,20040802,000000,7880.00,7884.80,7839.40,7869.00,123200,0
^IBEX,D,20040803,000000,7868.70,7899.80,7865.10,7894.20,108800,0
^IBEX,D,20040804,000000,7864.60,7864.60,7778.20,7812.30,115600,0
^IBEX,D,20040805,000000,7833.30,7873.20,7829.00,7836.50,82400,0
^IBEX,D,20040806,000000,7768.90,7784.70,7681.00,7681.00,142000,0
^IBEX,D,20040809,000000,7676.90,7691.60,7599.20,7633.60,122600,0
^IBEX,D,20040810,000000,7623.10,7655.60,7614.60,7654.70,86600,0
^IBEX,D,20040811,000000,7693.80,7700.30,7544.90,7607.70,114400,0
^IBEX,D,20040812,000000,7601.60,7675.60,7568.40,7624.20,107200,0
^IBEX,D,20040813,000000,7567.10,7594.20,7538.70,7578.30,86800,0
^IBEX,D,20040817,000000,7650.40,7696.40,7605.90,7670.70,117800,0
^IBEX,D,20040818,000000,7670.40,7709.10,7641.50,7709.10,80400,0
^IBEX,D,20040819,000000,7747.10,7772.90,7726.00,7734.50,88800,0
^IBEX,D,20040820,000000,7712.50,7724.40,7668.50,7707.10,71200,0
^IBEX,D,20040823,000000,7756.50,7810.00,7741.70,7788.90,67600,0
^IBEX,D,20040824,000000,7785.40,7816.80,7767.60,7792.70,87000,0
^IBEX,D,20040825,000000,7799.80,7817.00,7761.50,7784.10,78400,0
^IBEX,D,20040826,000000,7828.00,7853.30,7819.80,7838.20,79400,0
^IBEX,D,20040827,000000,7842.60,7882.30,7811.40,7882.30,78400,0
^IBEX,D,20040830,000000,7894.80,7906.50,7870.30,7881.70,55400,0
^IBEX,D,20040831,000000,7862.20,7930.50,7854.00,7869.50,129200,0
^IBEX,D,20040901,000000,7894.80,7952.80,7893.80,7938.90,95000,0
^IBEX,D,20040902,000000,7940.30,7999.70,7915.10,7983.90,136600,0
^IBEX,D,20040903,000000,7971.70,8071.20,7971.70,8061.10,140200,0
^IBEX,D,20040906,000000,8065.60,8108.90,8055.70,8107.60,91200,0
^IBEX,D,20040907,000000,8101.80,8116.70,8081.60,8112.10,99200,0
^IBEX,D,20040908,000000,8102.80,8112.90,8078.10,8096.40,136200,0
^IBEX,D,20040909,000000,8065.30,8067.60,8034.70,8039.10,109000,0
^IBEX,D,20040910,000000,8044.50,8079.30,8040.00,8055.90,94400,0
^IBEX,D,20040913,000000,8074.80,8131.20,8073.90,8120.10,113400,0
^IBEX,D,20040914,000000,8108.90,8109.30,8071.80,8091.80,108000,0
^IBEX,D,20040915,000000,8075.90,8112.70,8045.50,8060.70,194200,0
^IBEX,D,20040916,000000,8063.00,8085.10,8048.50,8078.80,114400,0
^IBEX,D,20040917,000000,8091.10,8118.20,8060.20,8085.30,157000,0
^IBEX,D,20040920,000000,8089.80,8089.90,8016.30,8053.50,124400,0
^IBEX,D,20040921,000000,8038.20,8081.30,8035.80,8071.10,103800,0
^IBEX,D,20040922,000000,8064.00,8076.80,8009.00,8021.70,132000,0
^IBEX,D,20040923,000000,7991.40,8008.60,7965.40,7990.90,115400,0
^IBEX,D,20040924,000000,7978.90,7996.80,7957.30,7986.10,89400,0
^IBEX,D,20040927,000000,7971.50,7988.30,7927.20,7939.70,93200,0
^IBEX,D,20040928,000000,7930.50,7993.10,7912.30,7988.30,118600,0
^IBEX,D,20040929,000000,8009.90,8070.30,7987.30,8048.00,130200,0
^IBEX,D,20040930,000000,8082.20,8099.60,8029.20,8029.20,154400,0
^IBEX,D,20041001,000000,8037.70,8220.60,8037.70,8220.60,182200,0
^IBEX,D,20041004,000000,8235.10,8335.40,8235.10,8304.90,215200,0
^IBEX,D,20041005,000000,8289.80,8338.50,8267.40,8305.30,156000,0
^IBEX,D,20041006,000000,8301.30,8349.50,8280.10,8323.60,168200,0
^IBEX,D,20041007,000000,8332.80,8363.00,8301.60,8332.70,159800,0
^IBEX,D,20041008,000000,8290.90,8379.30,8289.50,8323.20,154000,0
^IBEX,D,20041011,000000,8303.70,8320.30,8284.50,8301.70,94200,0
^IBEX,D,20041013,000000,8286.30,8332.20,8279.50,8296.40,224600,0
^IBEX,D,20041014,000000,8261.50,8278.80,8225.60,8255.50,155000,0
^IBEX,D,20041015,000000,8227.60,8261.10,8205.50,8261.10,158200,0
^IBEX,D,20041018,000000,8282.30,8309.20,8253.20,8267.00,118400,0
^IBEX,D,20041019,000000,8314.30,8367.40,8313.00,8347.70,153400,0
^IBEX,D,20041020,000000,8290.90,8302.00,8272.40,8288.60,130400,0
^IBEX,D,20041021,000000,8313.70,8356.30,8307.30,8345.60,123000,0
^IBEX,D,20041022,000000,8355.10,8403.00,8340.80,8372.40,106200,0
^IBEX,D,20041025,000000,8286.30,8290.60,8226.80,8230.20,142400,0
^IBEX,D,20041026,000000,8254.10,8268.50,8200.30,8232.50,114000,0
^IBEX,D,20041027,000000,8283.00,8338.40,8253.40,8338.40,154600,0
^IBEX,D,20041028,000000,8366.80,8435.40,8366.40,8435.40,202400,0
^IBEX,D,20041029,000000,8430.20,8490.10,8412.80,8418.30,178200,0
^IBEX,D,20041102,000000,8468.10,8506.10,8463.60,8506.10,193400,0
^IBEX,D,20041103,000000,8551.90,8576.60,8510.60,8525.70,179600,0
^IBEX,D,20041104,000000,8530.30,8541.30,8482.30,8533.80,148800,0
^IBEX,D,20041105,000000,8590.20,8613.90,8555.20,8570.60,182400,0
^IBEX,D,20041108,000000,8563.80,8587.30,8543.80,8578.10,115000,0
^IBEX,D,20041109,000000,8573.80,8580.70,8538.80,8549.60,140000,0
^IBEX,D,20041110,000000,8560.90,8585.30,8521.00,8527.90,188000,0
^IBEX,D,20041111,000000,8516.50,8564.70,8483.40,8558.50,247800,0
^IBEX,D,20041112,000000,8589.80,8598.90,8543.80,8550.00,252600,0
^IBEX,D,20041115,000000,8591.80,8600.10,8509.30,8520.10,236400,0
^IBEX,D,20041116,000000,8535.10,8546.10,8440.60,8458.20,183800,0
^IBEX,D,20041117,000000,8477.20,8624.00,8474.30,8624.00,192200,0
^IBEX,D,20041118,000000,8588.20,8645.60,8584.40,8636.30,140800,0
^IBEX,D,20041119,000000,8644.60,8702.80,8611.50,8625.90,143600,0
^IBEX,D,20041122,000000,8549.90,8609.00,8534.30,8603.40,122800,0
^IBEX,D,20041123,000000,8644.10,8660.60,8586.40,8607.20,126400,0
^IBEX,D,20041124,000000,8651.80,8676.20,8621.60,8668.00,131200,0
^IBEX,D,20041125,000000,8682.50,8755.40,8674.80,8755.40,118800,0
^IBEX,D,20041126,000000,8742.60,8742.90,8706.70,8739.20,93600,0
^IBEX,D,20041129,000000,8733.40,8784.10,8700.00,8715.50,122600,0
^IBEX,D,20041130,000000,8697.60,8729.40,8674.40,8693.00,160600,0
^IBEX,D,20041201,000000,8676.50,8797.90,8673.30,8773.90,141600,0
^IBEX,D,20041202,000000,8811.40,8828.60,8768.20,8811.40,156600,0
^IBEX,D,20041203,000000,8813.20,8839.60,8762.30,8787.90,175400,0
^IBEX,D,20041207,000000,8779.00,8838.50,8772.20,8818.40,133200,0
^IBEX,D,20041209,000000,8830.20,8844.10,8761.60,8775.60,162600,0
^IBEX,D,20041210,000000,8805.30,8831.10,8796.10,8827.20,106200,0
^IBEX,D,20041213,000000,8834.90,8892.30,8834.30,8887.90,128400,0
^IBEX,D,20041214,000000,8916.50,8932.50,8879.60,8893.80,128600,0
^IBEX,D,20041215,000000,8917.00,8932.00,8871.20,8871.20,126600,0
^IBEX,D,20041216,000000,8886.80,8911.30,8877.10,8898.80,151000,0
^IBEX,D,20041217,000000,8904.30,8926.30,8812.10,8866.00,244000,0
^IBEX,D,20041220,000000,8866.80,8922.70,8858.40,8894.50,105800,0
^IBEX,D,20041221,000000,8907.00,8941.80,8898.90,8941.80,102000,0
^IBEX,D,20041222,000000,8975.90,9030.70,8967.60,9025.00,118000,0
^IBEX,D,20041223,000000,9018.50,9054.20,9015.60,9054.20,117600,0
^IBEX,D,20041227,000000,9048.60,9075.70,9039.80,9050.70,54800,0
^IBEX,D,20041228,000000,9050.20,9077.10,9045.50,9077.10,44200,0
^IBEX,D,20041229,000000,9087.90,9100.70,9063.10,9100.70,62600,0
^IBEX,D,20041230,000000,9105.40,9118.80,9080.80,9080.80,117400,0
^IBEX,D,20050103,000000,9085.20,9154.30,9057.50,9124.10,102200,0
^IBEX,D,20050104,000000,9117.60,9139.90,9094.20,9120.00,110400,0
^IBEX,D,20050105,000000,9064.40,9066.20,9018.70,9024.40,150800,0
^IBEX,D,20050107,000000,9055.40,9072.90,9008.90,9041.10,174000,0
^IBEX,D,20050110,000000,9045.60,9058.80,9003.60,9028.50,113600,0
^IBEX,D,20050111,000000,9039.40,9052.20,8952.10,8966.40,180600,0
^IBEX,D,20050112,000000,8971.40,8983.60,8919.90,8945.70,165400,0
^IBEX,D,20050113,000000,8974.80,9016.80,8972.00,9016.80,127800,0
^IBEX,D,20050114,000000,8970.30,9033.60,8968.40,9025.10,133400,0
^IBEX,D,20050117,000000,9040.20,9094.40,9040.20,9094.40,105000,0
^IBEX,D,20050118,000000,9085.80,9104.80,9040.70,9096.90,161400,0
^IBEX,D,20050119,000000,9113.00,9137.10,9086.50,9087.60,127400,0
^IBEX,D,20050120,000000,9034.80,9055.60,9002.40,9017.70,139200,0
^IBEX,D,20050121,000000,9001.20,9029.60,8985.30,8999.40,176000,0
^IBEX,D,20050124,000000,8981.90,8984.30,8907.00,8967.10,146400,0
^IBEX,D,20050125,000000,8954.90,9045.50,8950.50,9033.20,155200,0
^IBEX,D,20050126,000000,9044.60,9075.20,9028.40,9058.10,139000,0
^IBEX,D,20050127,000000,9080.60,9125.30,9060.10,9125.30,183800,0
^IBEX,D,20050128,000000,9124.70,9164.60,9115.90,9139.40,141200,0
^IBEX,D,20050131,000000,9163.20,9224.60,9161.90,9223.90,150000,0
^IBEX,D,20050201,000000,9218.90,9257.00,9193.60,9257.00,124800,0
^IBEX,D,20050202,000000,9260.20,9315.80,9247.30,9307.00,132000,0
^IBEX,D,20050203,000000,9309.90,9331.60,9280.80,9310.40,143600,0
^IBEX,D,20050204,000000,9321.20,9422.50,9319.30,9422.50,167000,0
^IBEX,D,20050207,000000,9449.10,9487.10,9446.20,9461.70,182200,0
^IBEX,D,20050208,000000,9474.70,9490.50,9442.00,9479.20,164600,0
^IBEX,D,20050209,000000,9485.50,9486.60,9410.40,9450.80,146800,0
^IBEX,D,20050210,000000,9447.80,9479.90,9417.80,9451.20,137000,0
^IBEX,D,20050211,000000,9481.10,9588.30,9468.10,9588.30,151600,0
^IBEX,D,20050214,000000,9588.10,9592.20,9559.40,9585.00,107800,0
^IBEX,D,20050215,000000,9579.00,9647.70,9574.80,9634.30,135400,0
^IBEX,D,20050216,000000,9618.00,9619.80,9540.20,9575.60,196000,0
^IBEX,D,20050217,000000,9584.50,9638.50,9573.10,9585.70,162200,0
^IBEX,D,20050218,000000,9591.30,9606.50,9557.10,9570.10,129800,0
^IBEX,D,20050221,000000,9577.60,9596.30,9453.80,9464.60,136000,0
^IBEX,D,20050222,000000,9448.30,9455.20,9307.20,9350.30,228200,0
^IBEX,D,20050223,000000,9329.90,9357.40,9261.40,9354.10,192800,0
^IBEX,D,20050224,000000,9377.20,9380.40,9325.60,9352.60,146400,0
^IBEX,D,20050225,000000,9416.20,9444.60,9402.30,9439.70,152000,0
^IBEX,D,20050228,000000,9454.40,9467.10,9380.90,9391.00,141200,0
^IBEX,D,20050301,000000,9372.20,9476.00,9370.80,9472.30,139600,0
^IBEX,D,20050302,000000,9464.60,9467.50,9390.10,9443.60,133200,0
^IBEX,D,20050303,000000,9436.50,9460.60,9412.00,9418.80,155400,0
^IBEX,D,20050304,000000,9411.90,9538.00,9410.70,9538.00,136400,0
^IBEX,D,20050307,000000,9568.10,9581.80,9525.00,9545.90,121000,0
^IBEX,D,20050308,000000,9536.30,9541.90,9480.20,9480.20,134600,0
^IBEX,D,20050309,000000,9496.70,9527.40,9410.30,9410.30,162400,0
^IBEX,D,20050310,000000,9365.80,9366.80,9296.90,9319.40,161000,0
^IBEX,D,20050311,000000,9370.70,9385.80,9317.40,9330.20,109800,0
^IBEX,D,20050314,000000,9318.80,9360.90,9280.40,9296.50,117800,0
^IBEX,D,20050315,000000,9311.30,9359.20,9306.80,9354.70,139200,0
^IBEX,D,20050316,000000,9335.20,9337.40,9192.20,9201.20,184600,0
^IBEX,D,20050317,000000,9197.90,9260.90,9158.00,9235.80,156600,0
^IBEX,D,20050318,000000,9254.40,9300.80,9239.70,9263.90,165000,0
^IBEX,D,20050321,000000,9236.90,9287.10,9215.70,9225.40,141000,0
^IBEX,D,20050322,000000,9234.10,9306.20,9209.50,9299.20,136000,0
^IBEX,D,20050323,000000,9206.00,9277.10,9196.80,9252.10,126400,0
^IBEX,D,20050324,000000,9265.20,9329.10,9244.90,9309.30,91000,0
^IBEX,D,20050329,000000,9266.10,9331.20,9234.10,9324.10,110800,0
^IBEX,D,20050330,000000,9277.30,9305.10,9245.50,9280.10,107000,0
^IBEX,D,20050331,000000,9333.70,9355.80,9240.50,9258.80,150800,0
^IBEX,D,20050401,000000,9254.70,9338.30,9244.70,9289.50,168800,0
^IBEX,D,20050404,000000,9257.30,9261.00,9164.30,9206.00,189400,0
^IBEX,D,20050405,000000,9246.40,9304.30,9239.30,9298.10,119200,0
^IBEX,D,20050406,000000,9320.30,9382.10,9316.60,9382.10,140800,0
^IBEX,D,20050407,000000,9377.00,9407.10,9335.00,9392.40,132000,0
^IBEX,D,20050408,000000,9439.10,9442.20,9369.70,9385.80,110000,0
^IBEX,D,20050411,000000,9341.00,9355.70,9311.20,9334.80,133000,0
^IBEX,D,20050412,000000,9334.00,9335.70,9272.10,9303.10,102200,0
^IBEX,D,20050413,000000,9359.80,9377.20,9348.90,9373.90,122400,0
^IBEX,D,20050414,000000,9316.80,9382.60,9308.90,9364.50,130600,0
^IBEX,D,20050415,000000,9275.20,9278.50,9155.20,9155.20,191200,0
^IBEX,D,20050418,000000,9046.60,9054.80,8938.90,9025.80,241400,0
^IBEX,D,20050419,000000,9050.50,9073.60,9021.00,9046.20,220000,0
^IBEX,D,20050420,000000,9091.30,9093.80,8997.70,9016.60,132000,0
^IBEX,D,20050421,000000,8975.60,9077.40,8968.80,9018.70,137800,0
^IBEX,D,20050422,000000,9108.90,9115.90,9068.50,9096.40,104600,0
^IBEX,D,20050425,000000,9050.50,9130.00,9047.50,9106.20,123200,0
^IBEX,D,20050426,000000,9115.10,9122.30,9062.30,9083.70,183800,0
^IBEX,D,20050427,000000,9066.80,9068.10,8953.60,8985.00,154400,0
^IBEX,D,20050428,000000,9015.50,9034.10,8950.70,8985.40,153600,0
^IBEX,D,20050429,000000,8955.70,9025.70,8940.50,9001.60,136400,0
^IBEX,D,20050502,000000,9027.90,9139.70,9020.10,9119.90,98600,0
^IBEX,D,20050503,000000,9094.50,9168.30,9083.20,9168.30,131800,0
^IBEX,D,20050504,000000,9168.70,9196.00,9120.80,9195.70,107000,0
^IBEX,D,20050505,000000,9232.70,9244.90,9211.60,9235.50,109400,0
^IBEX,D,20050506,000000,9224.40,9273.10,9201.60,9263.10,122400,0
^IBEX,D,20050509,000000,9245.60,9250.60,9205.80,9223.50,125200,0
^IBEX,D,20050510,000000,9241.70,9241.70,9144.80,9146.10,147000,0
^IBEX,D,20050511,000000,9140.00,9188.60,9121.90,9149.90,151200,0
^IBEX,D,20050512,000000,9188.30,9224.60,9176.90,9213.10,119600,0
^IBEX,D,20050513,000000,9144.70,9222.50,9136.20,9222.50,117000,0
^IBEX,D,20050516,000000,9222.00,9242.20,9193.70,9217.70,86000,0
^IBEX,D,20050517,000000,9238.30,9240.20,9193.60,9213.30,102800,0
^IBEX,D,20050518,000000,9241.80,9364.20,9241.80,9364.20,186400,0
^IBEX,D,20050519,000000,9386.60,9411.50,9361.90,9400.10,129200,0
^IBEX,D,20050520,000000,9403.70,9407.10,9368.50,9368.50,126400,0
^IBEX,D,20050523,000000,9408.90,9416.70,9372.60,9397.00,92400,0
^IBEX,D,20050524,000000,9403.70,9414.70,9338.90,9372.40,97200,0
^IBEX,D,20050525,000000,9354.30,9375.90,9333.00,9351.30,97000,0
^IBEX,D,20050526,000000,9350.00,9421.90,9343.30,9417.90,115600,0
^IBEX,D,20050527,000000,9420.00,9428.30,9364.40,9381.50,82800,0
^IBEX,D,20050530,000000,9363.70,9466.80,9352.50,9466.80,76000,0
^IBEX,D,20050531,000000,9466.80,9472.40,9421.40,9427.10,130200,0
^IBEX,D,20050601,000000,9455.40,9551.00,9444.10,9550.80,134800,0
^IBEX,D,20050602,000000,9542.40,9587.40,9519.40,9539.70,122200,0
^IBEX,D,20050603,000000,9550.70,9560.80,9487.10,9497.70,112400,0
^IBEX,D,20050606,000000,9480.70,9497.10,9443.00,9449.40,104000,0
^IBEX,D,20050607,000000,9473.70,9537.30,9465.10,9535.50,149400,0
^IBEX,D,20050608,000000,9499.10,9513.30,9458.30,9487.70,132600,0
^IBEX,D,20050609,000000,9459.10,9495.60,9444.90,9494.00,123200,0
^IBEX,D,20050610,000000,9536.30,9574.00,9526.00,9561.50,125800,0
^IBEX,D,20050613,000000,9564.00,9579.40,9526.70,9579.20,109000,0
^IBEX,D,20050614,000000,9565.50,9617.80,9543.80,9614.40,111600,0
^IBEX,D,20050615,000000,9632.40,9643.50,9555.80,9563.60,153600,0
^IBEX,D,20050616,000000,9593.40,9642.20,9579.50,9624.70,134000,0
^IBEX,D,20050617,000000,9633.20,9706.20,9617.10,9682.30,176600,0
^IBEX,D,20050620,000000,9670.90,9671.30,9634.20,9659.50,107600,0
^IBEX,D,20050621,000000,9688.30,9713.40,9666.10,9712.50,134600,0
^IBEX,D,20050622,000000,9717.10,9752.90,9698.20,9726.20,139400,0
^IBEX,D,20050623,000000,9727.40,9779.40,9725.80,9769.60,125600,0
^IBEX,D,20050624,000000,9696.00,9712.80,9664.70,9677.40,149000,0
^IBEX,D,20050627,000000,9629.70,9644.90,9590.70,9622.90,203400,0
^IBEX,D,20050628,000000,9638.10,9685.90,9624.10,9682.50,164800,0
^IBEX,D,20050629,000000,9719.80,9796.90,9714.30,9769.20,159600,0
^IBEX,D,20050630,000000,9760.80,9815.50,9746.90,9783.20,171600,0
^IBEX,D,20050701,000000,9731.00,9829.10,9727.90,9829.10,144400,0
^IBEX,D,20050704,000000,9808.30,9817.30,9789.40,9815.00,84600,0
^IBEX,D,20050705,000000,9805.80,9814.90,9766.10,9807.40,120000,0
^IBEX,D,20050706,000000,9824.90,9849.50,9811.50,9832.50,150400,0
^IBEX,D,20050707,000000,9799.70,9802.50,9399.30,9644.40,371800,0
^IBEX,D,20050708,000000,9742.30,9794.70,9691.30,9793.20,162000,0
^IBEX,D,20050711,000000,9831.10,9878.70,9819.60,9876.30,158000,0
^IBEX,D,20050712,000000,9904.20,9904.20,9841.60,9873.40,146400,0
^IBEX,D,20050713,000000,9880.60,9938.60,9874.50,9937.80,172200,0
^IBEX,D,20050714,000000,9949.20,9996.40,9944.10,9965.20,175800,0
^IBEX,D,20050715,000000,9961.10,9983.50,9920.50,9943.80,153000,0
^IBEX,D,20050718,000000,9944.80,9981.60,9927.50,9961.00,111800,0
^IBEX,D,20050719,000000,9969.20,10045.00,9966.50,10045.00,174800,0
^IBEX,D,20050720,000000,10016.10,10037.80,9982.10,10007.00,152400,0
^IBEX,D,20050721,000000,10030.40,10068.00,9962.90,10021.50,237400,0
^IBEX,D,20050722,000000,10010.90,10044.50,9998.70,10018.80,122400,0
^IBEX,D,20050725,000000,10036.70,10048.00,9979.50,10017.10,93600,0
^IBEX,D,20050726,000000,10014.30,10052.20,9989.10,10043.30,132800,0
^IBEX,D,20050727,000000,10046.70,10099.00,10046.70,10088.70,150800,0
^IBEX,D,20050728,000000,10114.10,10140.00,10110.10,10128.80,141200,0
^IBEX,D,20050729,000000,10156.70,10162.40,10083.00,10115.60,163000,0
^IBEX,D,20050801,000000,10122.60,10125.70,10058.60,10068.90,126800,0
^IBEX,D,20050802,000000,10048.10,10113.90,10043.70,10113.90,111600,0
^IBEX,D,20050803,000000,10099.90,10151.10,10074.90,10149.70,154200,0
^IBEX,D,20050804,000000,10144.00,10147.70,10067.30,10074.30,178200,0
^IBEX,D,20050805,000000,10042.80,10082.50,10029.00,10045.40,133600,0
^IBEX,D,20050808,000000,10052.10,10128.70,10045.20,10115.50,100000,0
^IBEX,D,20050809,000000,10074.40,10145.60,10062.60,10145.60,125000,0
^IBEX,D,20050810,000000,10150.20,10229.20,10146.70,10229.20,163600,0
^IBEX,D,20050811,000000,10189.20,10226.50,10156.00,10222.10,155200,0
^IBEX,D,20050812,000000,10253.40,10253.70,10169.80,10187.20,107400,0
^IBEX,D,20050815,000000,10163.80,10206.20,10162.50,10184.90,37800,0
^IBEX,D,20050816,000000,10211.80,10223.80,10105.70,10139.80,78000,0
^IBEX,D,20050817,000000,10110.40,10124.00,10043.20,10094.10,126000,0
^IBEX,D,20050818,000000,10093.50,10107.50,10029.40,10037.90,128200,0
^IBEX,D,20050819,000000,10062.70,10136.50,10055.50,10132.90,116600,0
^IBEX,D,20050822,000000,10149.00,10183.00,10147.80,10174.80,64200,0
^IBEX,D,20050823,000000,10158.90,10160.20,10104.10,10104.10,92000,0
^IBEX,D,20050824,000000,10082.30,10096.00,10032.90,10078.90,120400,0
^IBEX,D,20050825,000000,10026.60,10030.50,9975.50,9983.20,126600,0
^IBEX,D,20050826,000000,9988.70,10014.40,9903.40,9904.80,117800,0
^IBEX,D,20050829,000000,9862.40,9946.10,9823.80,9938.50,124600,0
^IBEX,D,20050830,000000,9939.40,9977.90,9922.30,9922.30,133800,0
^IBEX,D,20050831,000000,9916.70,10019.70,9906.90,10008.90,194600,0
^IBEX,D,20050901,000000,10049.90,10143.30,10048.40,10134.10,161000,0
^IBEX,D,20050902,000000,10119.90,10184.80,10113.80,10145.00,140400,0
^IBEX,D,20050905,000000,10157.20,10250.90,10148.70,10250.90,115000,0
^IBEX,D,20050906,000000,10254.00,10377.50,10253.60,10373.20,234200,0
^IBEX,D,20050907,000000,10391.80,10421.10,10377.30,10408.00,165200,0
^IBEX,D,20050908,000000,10418.50,10445.50,10371.70,10441.20,146600,0
^IBEX,D,20050909,000000,10450.50,10494.20,10444.20,10486.60,108000,0
^IBEX,D,20050912,000000,10519.90,10532.50,10437.10,10494.70,134800,0
^IBEX,D,20050913,000000,10479.60,10514.20,10421.90,10429.80,151200,0
^IBEX,D,20050914,000000,10433.40,10483.70,10421.20,10459.10,142400,0
^IBEX,D,20050915,000000,10451.70,10492.10,10432.30,10475.70,144600,0
^IBEX,D,20050916,000000,10472.50,10560.60,10467.60,10532.10,183200,0
^IBEX,D,20050919,000000,10511.10,10561.70,10475.90,10536.00,123000,0
^IBEX,D,20050920,000000,10557.00,10583.40,10537.00,10583.40,130800,0
^IBEX,D,20050921,000000,10542.50,10567.50,10494.60,10500.30,160800,0
^IBEX,D,20050922,000000,10486.50,10572.50,10464.40,10536.60,213800,0
^IBEX,D,20050923,000000,10558.40,10642.80,10542.10,10631.20,192200,0
^IBEX,D,20050926,000000,10671.00,10741.00,10664.20,10724.90,242600,0
^IBEX,D,20050927,000000,10714.40,10725.90,10669.10,10678.50,249200,0
^IBEX,D,20050928,000000,10711.70,10818.40,10708.40,10801.70,233800,0
^IBEX,D,20050929,000000,10818.50,10832.90,10751.90,10780.60,173400,0
^IBEX,D,20050930,000000,10834.30,10851.40,10793.60,10813.90,172200,0
^IBEX,D,20051003,000000,10835.80,10880.70,10815.40,10880.70,170200,0
^IBEX,D,20051004,000000,10883.90,10919.20,10824.90,10919.20,153000,0
^IBEX,D,20051005,000000,10843.50,10874.30,10822.70,10823.10,227000,0
^IBEX,D,20051006,000000,10723.30,10761.90,10680.70,10750.90,272800,0
^IBEX,D,20051007,000000,10742.50,10765.30,10698.10,10732.40,193200,0
^IBEX,D,20051010,000000,10754.10,10819.80,10754.00,10800.60,137000,0
^IBEX,D,20051011,000000,10795.20,10866.20,10795.20,10810.20,152200,0
^IBEX,D,20051012,000000,10766.80,10768.40,10690.80,10721.80,148400,0
^IBEX,D,20051013,000000,10689.40,10735.40,10567.10,10567.10,205200,0
^IBEX,D,20051014,000000,10645.50,10645.50,10513.00,10629.30,182400,0
^IBEX,D,20051017,000000,10646.70,10678.90,10615.40,10629.50,140400,0
^IBEX,D,20051018,000000,10633.30,10663.90,10521.60,10529.90,140200,0
^IBEX,D,20051019,000000,10452.20,10454.50,10356.50,10402.50,228000,0
^IBEX,D,20051020,000000,10469.50,10512.70,10351.00,10382.30,189800,0
^IBEX,D,20051021,000000,10343.80,10409.80,10326.00,10368.80,150400,0
^IBEX,D,20051024,000000,10359.10,10534.50,10347.10,10534.50,184800,0
^IBEX,D,20051025,000000,10556.50,10562.70,10464.40,10476.60,000,0
^IBEX,D,20051026,000000,10470.50,10544.50,10435.20,10473.40,187600,0
^IBEX,D,20051027,000000,10409.50,10424.60,10327.40,10328.60,177400,0
^IBEX,D,20051028,000000,10327.70,10362.40,10256.00,10339.50,173200,0
